GRB		GCN		Telescope
131004A		15309		 2.2m MPG
131004A		15310		 4-m TNG
131004A		15312		1.5m Harold Johnson
131004A		15317		  14"
131004A		15317		are: ============================================== t(mean)
131004A		15319		 Keck I
131011A		15328		2.2 m MPG
131011A		15341		 AS-32 (0.7m)
131011A		15395		  Australia
131011A		15395		  Australia
131030A		15402		swift  
131030A		15403		wider collaboration: Watcher
131030A		15405		MASTER II robotic
131030A		15406		131030A - Liverpool
131030A		15406		 2-m Liverpool
131030A		15408		 10.4m GTC
131030A		15410		  0.5m
131030A		15410		D50 and 0.25m
131030A		15411		 1.23m CAHA
131030A		15412		  1-meter
131030A		15419		 TAROT robotic
131030A		15420		1.5m Harold Johnson
131030A		15423		robotic Palomar 60-inch
131030A		15425		Xinglong 0.8-m TNT
131030A		15427		  robotic
131030A		15427		trigger,with our schmidt
131030A		15430		1.3m Skinakas observatory
131030A		15432		 a 1-m
131030A		15435		  1-m
131030A		15436		1.5m Harold Johnson
131030A		15444		1.5m Harold Johnson
131030A		15462		1.5m Harold Johnson
131030A		15463		1.5m Harold Johnson
131030A		15481		MITSuME 50 cm
131030A		15501		 1.3m DFOT
131103A		15440		swift  
131103A		15445		2.5-m Nordic Optical
131105A		15446		swift  
131105A		15449		 TAROT robotic
131108A		15464		a pair conversion
131108A		15469		 1.23m CAHA
131108A		15470		 10.4m GTC
131108A		15471		2.5m Nordic Optical
131108A		15472		a pair conversion
131108A		15473		 TAROT robotic
131108A		15475		1.5m Harold Johnson
131108A		15482		1.5m Harold Johnson
131108A		15484		  AZT-8
131108A		15484		  AS-32
131108A		15485		  ORI-25
131117A		15490		swift  
131117A		15493		 2.2m MPG
131117A		15497		 TAROT robotic
131231A		15640		a pair conversion
131231A		15641		  1m
131231A		15642		2.56m Nordic Optical
131231A		15643		Palomar 48-inch Oschin
131231A		15646		 1.3m McGraw-Hill
131231A		15647		Xinglong 0.8-m TNT
131231A		15650		60-inch (P60) robotic
131231A		15652		 Gemini South
131231A		15681		 Lulin One-meter
131231A		15711		 AS-32 (0.7m)
140114A		15728		swift  
140114A		15729		Palomar 60 inch
140114A		15732		1.5m Harold Johnson
140114A		15736		Katzman Automatic Imaging
140114A		15741		 MITSuME 50cm
140114A		15742		1.5m Harold Johnson
140114A		15743		2.5-m Nordic Optical
140114A		15756		 AS-32 (0.7m)
140114A		15756		and AZT-8 (0.7m)
140114A		15756		  following:
140206A		15784		swift  
140206A		15786		40 cm robotic
140206A		15788		MASTER II robotic
140206A		15789		  1m
140206A		15789		a 2m class
140206A		15792		 VT-50 (0.5m)
140206A		15797		1.0 meter T100
140206A		15799		 3.6-m TNG
140206A		15800		 Nordic Optical
140206A		15801		Observations via Virtual
140206A		15801		  Virtual
140206A		15803		MITSuME 50 cm
140206A		15806		GRB 140206A: Liverpool
140206A		15806		 2-m Liverpool
140206A		15807		  AZT-33IK
140206A		15813		  robotic
140206A		15813		 our schmidt
140206A		15835		GRB140206A: Discovery Channel
140206A		15835		4.3m Discovery Channel
140206A		15835		 Discovery Channel
140213A		15825		swift  
140213A		15828		 14-inch R-COP
140213A		15829		2.2 m MPG
140213A		15859		 14-inch R-COP
140213A		15862		 14-inch R-COP
140226A		15892		1.5m Harold Johnson
140226A		15893		  AZT-33IK
140226A		15895		 1.23m CAHA
140226A		16037		  AZT-33IK
140301A		15896		swift  
140301A		15897		 14-inch R-COP
140301A		15899		 Nordic Optical
140301A		15904		2.2 m MPG/ESO
140301A		16064		 Zadko robotic
140301A		16064		  Zadko
140304A		15914		MASTER II robotic
140304A		15915		swift  
140304A		15916		  1m
140304A		15917		  AZT-33IK
140304A		15918		  ORI-40
140304A		15921		 Nordic Optical
140304A		15924		 Nordic Optical
140304A		15928		1.5m Harold Johnson
140304A		15932		MASTER II robotic
140304A		15932		MASTER II robotic
140304A		15937		1.5m Harold Johnson
140311A		15944		swift  
140311A		15945		swift  
140311A		15946		MASTER II robotic
140311A		15946		MASTER II robotic
140311A		15947		  1m
140311A		15952		 Zadko robotic
140311A		15953		 Nordic Optical
140311A		15954		 Kottamia 188cm
140311A		15954		  188cm
140311A		15957		 Kottamia 188cm
140311A		15964		 Nordic Optical
140311A		15966		 8-m Gemini-N
140311A		15969		  robotic
140311A		15969		 our Newton
140311A		15974		  188cm
140311A		15976		automatic 0.53m RC
140311A		15978		1.5m Harold Johnson
140311A		15980		 Nordic Optical
140311A		15994		  AZT-33IK
140318A		15986		swift  
140318A		15987		 Nordic Optical
140318A		15989		GRB140318A: Discovery Channel
140318A		15989		4.3m Discovery Channel
140318A		15989		 Discovery Channel
140318A		15990		1.5m Harold Johnson
140318A		15992		GRB 140318A: Liverpool
140318A		15992		 2-m Liverpool
140318A		15998		  AZT-33IK
140318A		15999		1.5m Harold Johnson
140419A		16118		swift  
140419A		16119		Katzman Automatic Imaging
140419A		16121		1.5m Harold Johnson
140419A		16129		Palomar 60 inch
140419A		16131		 MITSuME 50cm
140419A		16132		 Murikabushi 1m
140419A		16133		 1.04m ST
140419A		16136		1.5m Harold Johnson
140419A		16137		Katzman Automatic Imaging
140419A		16138		2.5 Nordic Optical
140419A		16139		1.5m Harold Johnson
140419A		16141		  AZT-33IK
140419A		16149		  1-m
140419A		16168		  AZT-33IK
140419A		16281		  AZT-33IK
140423A		16142		swift  
140423A		16143		  0.4-m
140423A		16144		3.5 m WIYN
140423A		16151		 1.05-m Schmidt
140423A		16153		Palomar 60 inch
140423A		16154		  1m
140423A		16156		Katzman Automatic Imaging
140423A		16160		 MITSuME 50cm
140423A		16163		 1.5-m Kanata
140423A		16164		 1.3m DFOT
140423A		16165		3.5 m WIYN
140423A		16166		 3.6m TNG
140423A		16167		 Nayuta 2-m
140423A		16169		2.5-m Nordic Optical
140423A		16170		1.5m Harold Johnson
140423A		16173		MITSuME 50 cm
140423A		16174		1.5m Harold Johnson
140423A		16175		3.5 m WIYN
140423A		16176		MITSuME 50 cm
140423A		16185		 Russian-Turkish 1.5-m
140423A		16247		  AZT-33IK
140423A		16264		 AS-32 (0.7m)
140423A		16272		2m. Himalayan Chandra
140423A		16318		Zeiss-1000 (East) 1m
140428A		16177		swift  
140428A		16180		Keck I 10-meter
140428A		16181		Keck I 10m
140428A		16182		 1.5m OSN
140428A		16191		2.2 m MPG
140428A		16252		2.2 m MPG
140430A		16190		swift  
140430A		16192		140430A : Liverpool
140430A		16192		 2-m Liverpool
140430A		16193		 Nordic Optical
140430A		16196		Vatican Advanced Technology
140430A		16201		Vatican Advanced Technology
140430A		16205		 0.82m IAC80
140430A		16211		WiFSIP on STELLA-I
140430A		16212		cm Takahashi TOA-150)
140430A		16222		MITSuME 50 cm
140506A		16214		swift  
140508A		16226		Palomar 48-inch Oschin
140508A		16228		 6m BTA
140508A		16228		MASTER II robotic
140508A		16229		 Nordic Optical
140508A		16231		4.2m William Herschel
140508A		16235		Observations via Virtual
140508A		16235		  Virtual
140508A		16236		1.5m Harold Johnson
140508A		16244		2-m Himalayan Chandra
140508A		16246		1.5m Harold Johnson
140508A		16259		MITSuME 50 cm
140508A		16260		  AZT-33IK
140509A		16230		swift  
140509A		16992		2.2 m MPG
140512A		16248		MASTER II robotic
140512A		16249		swift  
140512A		16250		MASTER II robotic
140512A		16251		  AZT-33IK
140512A		16253		m Nordic Optical
140512A		16257		 2.2m MPG
140512A		16261		Xinglong 0.8-m TNT
140512A		16307		MASTER II robotic
140512A		16307		installed on MASTER-II
140518A		16298		swift  
140518A		16299		Katzman Automatic Imaging
140518A		16300		 Palomar 60-inch
140518A		16301		 8-m Gemini-North
140518A		16302		1.5m Harold Johnson
140518A		16304		GLAST Optical Robotic
140518A		16308		1.5m Harold Johnson
140518A		16309		1.0 meter T100
140606B		16365		II 10 meter
140606B		16367		GRB140606B/iPTF14bfu: Discovery Channel
140606B		16367		4.3m Discovery Channel
140606B		16367		 Discovery Channel
140606B		16387		Keck I 10m
140606B		16398		 AS-32 (0.7m)
140606B		16403		  AZT-33IK
140606B		16431		 1-m Zeiss-1000
140606B		16454		Keck I 10-meter
140614A		16391		swift  
140614A		16392		 2.2m MPG
140620A		16440		60/90/180 cm Schmidt
140620A		16453		Zeiss-1000 (East) 1m
140629A		16477		swift  
140629A		16478		MASTER II robotic
140629A		16480		Xinglong 0.8-m TNT
140629A		16482		 Russian-Turkish 1.5-m
140629A		16483		140629A : Virtual
140629A		16483		  Virtual
140629A		16483		  Virtual
140629A		16484		 1.05-m Schmidt
140629A		16485		 Nordic Optical
140629A		16486		1.0 meter T100
140629A		16487		 1.5-m Kanata
140629A		16488		 Murikabushi 1m
140629A		16491		60-inch (P60) robotic
140629A		16492		Vatican Advanced Technology
140629A		16493		 3.6m TNG
140629A		16496		 Nayuta 2-m
140629A		16498		60-inch (P60) robotic
140629A		16500		MASTER II robotic
140629A		16501		MITSuME 50 cm
140629A		16507		MASTER II robotic
140629A		16517		 1.04m ST
140629A		16518		1-m SAO RAS
140703A		16503		swift  
140703A		16504		0.6m TELMA robotic
140703A		16507		MASTER II robotic
140703A		16511		automatic 0.5m Newtonian
140703A		16512		 TELMA robotic
140703A		16513		1.5m Harold Johnson
140703A		16514		60-inch (P60) robotic
140703A		16536		 AS-32 (0.7m)
140703A		16591		Giant Metrewave Radio
140710A		16563		swift  
140710A		16565		2.2 m MPG
140710A		16567		Palomar 60 inch
140710A		16568		1.5m Harold Johnson
140710A		16582		(0.51 m Planewave)
140801A		16653		MASTER II robotic
140801A		16656		2.5-m Nordic Optical
140801A		16657		 10.4m GTC
140801A		16658		MASTER II robotic
140801A		16659		140801A : Virtual
140801A		16659		  Virtual
140801A		16659		  Virtual
140801A		16666		2.2 m MPG
140801A		16667		 AS-32 (0.7m)
140808A		16668		Palomar 48-inch Oschin
140808A		16671		 10.4m GTC
140808A		16684		2m. Himalayan Chandra
140808A		16715		Giant Metrewave Radio
140903A		16769		GRB140903A: Discovery Channel
140903A		16769		4.3m Discovery Channel
140903A		16769		 Discovery Channel
140903A		16770		Palomar 60 inch
140903A		16770		 Discovery Channel
140903A		16774		  Gemini-North
140903A		16779		  Santel-400AN
140903A		16781		  2-m
140903A		16781		2-m telescope Faulkes
140903A		16783		2.5m Nordic Optical
140903A		16785		from Discovery Channel
140903A		16815		Giant Metrewave Radio
140907A		16788		swift  
140907A		16789		 35cm robotic
140907A		16789		 1m optical
140907A		16789		  35cm
140907A		16789		  1m
140907A		16792		140907A : Virtual
140907A		16792		  Virtual
140907A		16792		  Virtual
140907A		16793		 MITSuME 50cm
140907A		16794		 Murikabushi 1m
140907A		16797		 10.4m GTC
140907A		16800		1.0 meter T100
140907A		16802		140907A: Discovery Channel
140907A		16802		4.3m Discovery Channel
140907A		16803		MITSuME 50 cm
140907A		16804		 Nayuta 2-m
140907A		16806		MASTER II robotic
140907A		16806		  
140907A		16809		16788)with Zeiss-1000 (East)
140907A		16810		 1.23m CAHA
140907A		16814		  AZT-33IK
140907A		16818		4.3m Discovery Channel
141004A		16878		swift  
141004A		16880		 1.23m CAHA
141004A		16881		 3.6m TNG
141004A		16886		0.5m f/4.6 Newtonian
141004A		16887		1.5m Harold Johnson
141004A		16887		 3.6m TNG
141004A		16891		2.5-m Nordic Optical
141004A		16899		2.2 m MPG
141004A		16902		 10.4m GTC
141004A		16936		2.5-m Nordic Optical
141004A		16936		4.2-m William Herschel
141004A		16937		1.5m Harold Johnson
141004A		16963		1.5m Harold Johnson
141004A		17003		1.5m Harold Johnson
141028A		16969		a pair conversion
141028A		16972		MASTER II robotic
141028A		16977		2.2 m MPG
141028A		16980		1.5m Harold Johnson
141028A		16982		8 m Gemini-North
141028A		16985		Cumbres Observatory Global
141028A		16985		  MASTER
141028A		16989		Palomar 60 inch
141028A		16991		1.5m Harold Johnson
141028A		16993		SAO RAS 1-m
141028A		16993		  Zeiss-1000
141028A		16993		  
141028A		17030		Zeiss-1000 (East) 1-m
141028A		17035		  AZT-33IK
141109A		17037		swift  
141109A		17039		 60-cm robotic
141109A		17041		2.2 m MPG
141109A		17042		 2.1-m Otto-Struve
141109A		17049		 Murikabushi 1m
141109A		17053		Xinglong 0.8-m TNT
141109A		17056		2.5-m Nordic Optical
141109A		17059		  2-meter
141109A		17062		 AS-32 (0.7m)
141109A		17063		 TAROT robotic
141109A		17089		 AS-32 (0.7m)
141121A		17075		swift  
141121A		17076		0.6m TELMA robotic
141121A		17078		2.2 m MPG
141121A		17081		Keck I 10-meter
141121A		17082		Observatory 2-m Faulkes
141121A		17084		1.5m Harold Johnson
141121A		17087		1.5m Harold Johnson
141121A		17088		MITSuME 50 cm
141121A		17089		 AS-32 (0.7m)
141121A		17090		1.5m Harold Johnson
141121A		17091		 Murikabushi 1m
141121A		17092		Observatory 2-m Faulkes
141121A		17093		  AZT-33IK
141121A		17096		1.5m Harold Johnson
141121A		17098		 Murikabushi 1m
141121A		17100		1.5m Harold Johnson
141121A		17101		1.5m Harold Johnson
141121A		17102		  AZT-33IK
141121A		17103		Zeiss-1000 (East) 1-m
141121A		17104		Westerbork Synthesis Radio
141121A		17105		1.5m Harold Johnson
141121A		17106		RAS 1-m Zeiss-1000
141121A		17109		1.5m Harold Johnson
141121A		17111		  AZT-33IK
141121A		17113		  ORI-40
141121A		17114		 Murikabushi 1m
141121A		17116		1.5m Harold Johnson
141121A		17117		Zeiss-1000 (East) 1-m
141121A		17118		  AZT-33IK
141121A		17119		1.5m Harold Johnson
141121A		17128		1.5m Harold Johnson
141121A		17138		  AZT-33IK
141121A		17145		GRB141121A: Discovery Channel
141121A		17145		4.3m Discovery Channel
141121A		17145		 Discovery Channel
141121A		17191		Keck I 10-meter
141121A		17284		Giant Metrewave Radio
141121A		17656		 2.4-meter optical
141220A		17196		swift  
141220A		17199		 2-m Liverpool
141220A		17204		 MITSuME 50cm
141220A		17215		MITSuME 50 cm
141220A		17653		 2.4-meter optical
141221A		17206		swift  
141221A		17208		 60-cm robotic
141221A		17209		1-m LCOGT McDonald
141221A		17212		2.2 m MPG
141221A		17212		  
141221A		17222		MITSuME 50 cm
141221A		17227		 TAROT robotic
141221A		17228		 Keck II
141225A		17229		swift  
141225A		17230		 1.23m CAHA
141225A		17231		 2-m Liverpool
141225A		17232		 Nordic Optical
141225A		17236		 36cm robotic
141225A		17237		Argentina MASTER-SAAO robotic
141225A		17240		meter robotic T60
141225A		17240		  T60
141225A		17241		 1.23m CAHA
141225A		17243		 TAROT robotic
141225A		17244		 MITSuME 50cm
141225A		17245		Argentina MASTER-SAAO robotic
141225A		17248		2.2 m MPG
141225A		17259		Argentina MASTER-Kislovodsk robotic
141225A		17259		UT. MASTER-SAAO robotic
141225A		17652		 2.4-meter optical
150101B		17286		Westerbork Synthesis Radio
150101B		17309		Westerbork Synthesis Radio
150101B		17326		 3.6m TNG
150101B		17333		 Gemini-South 8-m
150120B		17314		swift  
150120B		17315		Palomar 60-inch robotic
150120B		17315		  
150120B		17316		 2-m Faulkes
150120B		17331		 MITSuME 50cm
150120B		17335		Palomar 60-inch robotic
150120B		17336		2.2 m MPG
150120B		17337		 1.04m Sampurnanand
150120B		17339		Xinglong 0.8-m TNT
150120B		17340		 2-m Faulkes
150120B		17343		1.5m Harold Johnson
150120B		17347		  AZT-33IK
150120B		17366		  ORI-40
150120B		17651		 2.4-meter optical
150206A		17413		swift  
150206A		17419		2.2 m MPG
150301B		17515		swift  
150301B		17518		MASTER II robotic
150301B		17522		2.2 m MPG
150301B		17523		 Very Large
150314A		17573		swift  
150314A		17574		Katzman Automatic Imaging
150314A		17576		a pair conversion
150314A		17577		  41"
150314A		17578		MITSuME 50 cm
150314A		17582		2.56m Nordic Optical
150314A		17583		10.4 m GTC
150314A		17584		Palomar 60-inch robotic
150314A		17585		Katzman Automatic Imaging
150314A		17588		2.56m Nordic Optical
150314A		17614		 2.4-meter optical
150323A		17611		swift  
150323A		17612		Palomar 60 inch
150323A		17613		1.5m Harold Johnson
150323A		17626		Katzman Automatic Imaging
150323A		17647		 AS-32 (0.7m)
150403A		17665		swift  
150403A		17667		a pair conversion
150403A		17672		 Very Large
150403A		17680		MASTER II robotic
150413A		17688		swift  
150413A		17689		MASTER II robotic
150413A		17690		MASTER II robotic
150413A		17692		  ORI-40
150413A		17693		  1m
150413A		17694		 1.34m Schmidt
150413A		17695		  ORI-40
150413A		17696		 Palomar 60-inch
150413A		17697		 2.2m CAHA
150413A		17700		m f/8 robotic
150413A		17702		a comparison star:
150413A		17704		  robotic
150413A		17704		 our schmidt
150413A		17706		150413A : Virtual
150413A		17706		  Virtual
150413A		17706		  Virtual
150413A		17707		Palomar 60-inch robotic
150413A		17709		 2.4-meter optical
150413A		17710		1.82 m Copernico
150413A		17713		  1-m
150413A		17714		 Zeiss-1000, 1-m
150413A		17715		MITSuME 50 cm
150413A		17718		 SANTEL-650 (0.65m)
150413A		17721		 Russian-Turkish 1.5-m
150413A		17784		  AZT-11
150423A		17728		swift  
150423A		17729		2.2 m MPG
150423A		17730		Katzman Automatic Imaging
150423A		17732		2.2 m MPG
150423A		17733		Keck I 10m
150423A		17733		  
150423A		17736		1.5m Harold Johnson
150423A		17741		United Kingdom Infrared
150423A		17742		 MITSuME 50cm
150423A		17750		Zeiss-1000 (East) 1-m
150423A		17754		1.5m Harold Johnson
150423A		17763		MITSuME 50 cm
150423A		17803		 2.4-meter optical
150514A		17816		a pair conversion
150514A		17821		2.2 m MPG
150514A		17822		 Very Large
150518A		17829		  2.16m
150518A		17830		 2.4-meter optical
150518A		17831		1.5m Harold Johnson
150518A		17832		ESO Very Large
150518A		17834		 Zeiss-1000, 1-m
150518A		17835		Xinglong 0.8-m TNT
150518A		17838		 MASTER-Kislovodsk robotic
150518A		17838		MAXI. MASTER-SAAO robotic
150518A		17838		image in each
150518A		17838		telescope because MASTER
150518A		17840		  AZT-33IK
150518A		17841		MITSuME 50 cm
150518A		17861		1.5m Harold Johnson
150518A		17903		  AZT-33IK
150518A		17903		Zeiss-1000 (East) 1-m
150518A		17903		Observatory and AZT-22
150727A		18076		swift  
150727A		18083		a 1-m LCOGTN
150727A		18085		40cm UCD Watcher
150727A		18089		1.5m Harold Johnson
150727A		18095		1.5m Harold Johnson
150727A		18113		to 1.4 m
150818A		18152		swift  
150818A		18164		 Nordic Optical
150818A		18171		MITSuME 50 cm
150818A		18174		 Murikabushi 1m
150818A		18175		  AZT-33IK
150818A		18177		 10.4m GTC
150818A		18179		 Nordic Optical
150818A		18182		  AZT-33IK
150818A		18189		  AZT-33IK
150818A		18205		  AZT-33IK
150818A		18213		10.4 m GTC
150818A		18244		 Zeiss-1000 1-m
150818A		18244		and Zeiss-1000, 1-m
150821A		18186		swift  
150821A		18195		2.2 m MPG
150910A		18264		swift  
150910A		18265		Katzman Automatic Imaging
150910A		18266		2-m LCOGT Faulkes
150910A		18267		 MITSuME 50cm
150910A		18269		  1m
150910A		18273		from 3m Shane
150910A		18273		 3m Shane
150910A		18274		10.4 m GTC
150910A		18275		 Zeiss-1000, 1-meter
150910A		18276		 Murikabushi 1m
150910A		18277		 2.2m MPG
150910A		18279		2.5-m Nordic Optical
150910A		18281		Zeiss-1000 (East) 1-m
150910A		18284		  Zeiss-1000
150910A		18287		  0.7m
150910A		18288		 Murikabushi 1m
150910A		18289		 AS-32 (0.7m)
150910A		18295		robotic Palomar 60-inch
150910A		18301		 Murikabushi 1m
150910A		18302		1.5m Harold Johnson
150910A		18306		  Zeiss-600
150910A		18312		1.5m Harold Johnson
150910A		18314		1.0 meter T100
150910A		18314		  T100
150910A		18319		Zeiss-1000 (East) 1-m
150910A		18320		  Zeiss-2000
150910A		18327		 AS-32 (0.7m)
150910A		18556		  ZTSh
150915A		18315		swift  
150915A		18316		MASTER II robotic
150915A		18316		MASTER II robotic
150915A		18317		2.2 m MPG
150915A		18323		 Nordic Optical
150915A		18325		to 1.4 m
151021A		18425		swift  
151021A		18427		MASTER II robotic
151021A		18431		 MITSuME 50cm
151021A		18472		 one 16"
151021A		18472		  17"
151027A		18478		swift  
151027A		18479		Katzman Automatic Imaging
151027A		18480		  0.4-m
151027A		18481		Palomar 60-inch robotic
151027A		18485		  1m
151027A		18491		MITSuME 50 cm
151027A		18493		 2.4-meter optical
151027A		18503		16" ACF 0.40-m/8.0
151027A		18513		 2.4-meter optical
151027A		18515		Xinglong 0.8-m TNT
151027A		18518		1.0 meter T100
151027A		18518		  T100
151027A		18519		 Nordic Optical
151027A		18521		Zeiss-1000, 1 meter
151027A		18533		  0.5-m
151027A		18537		robotic Palomar 60-inch
151027A		18539		a .35-meter optical
151027A		18558		  Zeiss-600
151027A		18559		  AZT-33IK
151027A		18567		Observatory 0.4-m Richey-Chretien
151027A		18575		  AZT-33IK
151027A		18608		Giant Metrewave Radio
151027A		18609		2m Himalayan Chandra
151027A		18620		Giant Metrewave Radio
151027A		18635		  AZT-22
151027A		19242		Katzman Automatic Imaging
151027B		18499		swift  
151027B		18501		 Nordic Optical
151027B		18507		2.2 m MPG
151027B		18511		MASTER II robotic
151027B		18512		1.5m Harold Johnson
151027B		18520		 2-m Faulkes
151027B		18543		1.5m Harold Johnson
151027B		18548		  Australia
151029A		18522		swift  
151029A		18523		 2.2m MPG
151029A		18524		ESO Very Large
151029A		18530		2-m LCOGT Faulkes
151029A		18534		 Murikabushi 1m
151029A		18554		 0.30m robotic
151029A		18554		  
151029A		19571		 Murikabushi 1m
151031A		18538		swift  
151031A		18540		ESO Very Large
151031A		18547		 MITSuME 50cm
151031A		18550		 2.2m MPG
151031A		18551		MITSuME 50 cm
151111A		18578		swift  
151111A		18581		2-m LCOGT Faulkes
151111A		18585		 2.2m MPG
151111A		18598		 2.2m MPG
151112A		18588		swift  
151112A		18591		 MASTER-SAAO robotic
151112A		18595		2.2 m MPG
151215A		18691		swift  
151215A		18692		Palomar 60 inch
151215A		18694		2.2 m MPG
151215A		18696		 Nordic Optical
151215A		18697		MASTER II robotic
151215A		18702		MITSuME 50 cm
151215A		18703		 automated robotic
151215A		18707		Palomar 60 inch
151215A		18708		Zeiss-1000 (East) 1-m
151215A		19001		 TAROT robotic
160117B		18875		swift  
160117B		18877		MASTER II robotic
160117B		18884		 Nordic Optical
160117B		18886		ESO's Very Large
160117B		18887		2.2 m MPG
160117B		18894		Wave CDK 0.43m)
160117B		18900		1.5m Harold Johnson
160117B		18907		1.5m Harold Johnson
160117B		18916		1.5m Harold Johnson
160121A		18912		swift  
160121A		18913		MASTER II robotic
160121A		18917		 1.8m MOA-II
160121A		18920		Zeiss-1000 (East) 1-m
160121A		18921		2.2 m MPG
160121A		18924		1.5m Harold Johnson
160121A		18925		 10.4m GTC
160121A		18933		Zeiss-1000 (East) 1-m
160121A		18935		1.5m Harold Johnson
160131A		18951		swift  
160131A		18953		2-m LCOGT Faulkes
160131A		18954		Xinglong 0.8-m TNT
160131A		18955		 60cm WFT
160131A		18956		1.5m Harold Johnson
160131A		18960		0.32-m f/9 RCOS
160131A		18961		 3.6m TNG
160131A		18962		  ORI-40
160131A		18964		  robotic
160131A		18964		 our Newton
160131A		18965		 3.6m TNG
160131A		18967		 2.2m MPG
160131A		18968		 Murikabushi 1m
160131A		18969		  2.16m
160131A		18971		  AZT-33IK
160131A		18972		 AS-32 (0.7m)
160131A		18973		  1.5m
160131A		18988		1.5m Harold Johnson
160131A		18991		  AZT-33IK
160131A		18992		Zeiss-1000 (East) 1-m
160131A		19004		Zeiss-1000 (East) 1-m
160131A		19009		Giant Metrewave Radio
160131A		19010		Giant Metrewave Radio
160131A		19011		  
160203A		18979		swift  
160203A		18980		 2.2m MPG
160203A		18982		ESO's Very Large
160203A		18987		 one 16"
160203A		18989		1.5m Harold Johnson
160203A		18990		Zeiss-1000 (West) 1-m
160203A		18999		 Zadko robotic
160203A		19003		MITSuME 50 cm
160203A		19007		1.5m Harold Johnson
160227A		19098		swift  
160227A		19099		MASTER II robotic
160227A		19100		  Zeiss-600
160227A		19101		  HGB-500
160227A		19109		2.56m Nordic Optical
160227A		19115		  
160227A		19116		Net of robotic
160227A		19116		19106). MASTER-Ural robotic
160227A		19116		time. MASTER-Kislovodsk robotic
160227A		19116		time. MASTER-IAC robotic
160227A		19116		time. MASTER-Tunka robotic
160227A		19116		MASTER II robotic
160227A		19124		  0.8m
160227A		19125		  1m
160228A		19107		swift  
160228A		19112		  0.5m
160228A		19114		 2.2m MPG
160228A		19118		Observatory MASTER-Amur robotic
160228A		19119		1.5m Harold Johnson
160228A		19120		  AZT-33IK
160228A		19186		 2.2m MPG
160314A		19182		swift  
160314A		19183		  1-m
160314A		19184		 SANTEL-650 (0.65m)
160314A		19189		 1.5 m
160314A		19191		 Nordic Optical
160314A		19192		ESO's Very Large
160314A		19195		  AZT-33IK
160314A		19196		1.5m Harold Johnson
160314A		19199		 SANTEL-650 (0.65m)
160314A		19200		 2.2m MPG
160314A		19202		1.5m Harold Johnson
160314A		19203		1.5m Harold Johnson
160410A		19271		swift  
160410A		19272		2.2 m MPG
160410A		19274		ESO Very Large
160410A		19277		 one 16"
160410A		19278		  Keck-I
160410A		19280		 2.4-meter optical
160410A		19285		MITSuME 50 cm
160410A		19287		 TAROT robotic
160410A		19290		United Kingdom Infrared
160410A		19295		 Nordic Optical
160410A		19300		 Nordic Optical
160410A		19309		Tautenburg 1.34-m Schmidt
160410A		19311		  1.3m
160425A		19343		swift  
160425A		19344		MASTER II robotic
160425A		19349		2.2 m MPG
160425A		19350		ESO Very Large
160425A		19351		Astronomical Observatory MASTER-SAAO
160425A		19354		  1.3m
160425A		19454		  1.3m
160509A		19403		a pair conversion
160509A		19409		(Planewave CDK 0.51m)
160509A		19410		 Gemini North
160509A		19413		a pair conversion
160509A		19416		m Discovery Channel
160509A		19419		 Gemini North
160509A		19421		 1.34m Schmidt
160509A		19425		MASTER II robotic
160623A		19553		a pair conversion
160623A		19561		  AZT-33IK
160623A		19567		1.5m Harold Johnson
160623A		19572		 Murikabushi 1m
160623A		19614		  1-meter
160623A		19708		 Nordic Optical
160623A		19848		Giant Metrewave Radio
160625B		19580		a pair conversion
160625B		19586		a pair conversion
160625B		19588		1.5m Harold Johnson
160625B		19599		 Murikabushi 1m
160625B		19602		1.5m Harold Johnson
160625B		19603		near Russian 6-m
160625B		19611		  1-meter
160625B		19612		 MASTER-IAC robotic
160625B		19612		). MASTER-IAC robotic
160625B		19612		installation new MASTER
160625B		19616		  1.3m
160625B		19640		2-m LCOGT Faulkes
160625B		19642		  1-meter
160625B		19642		exp,s R_mag err
160625B		19651		 Russian-Turkish 1.5-m
160625B		19683		 MASTER-Crimea robotic
160629A		19622		 TAROT robotic
160629A		19623		SAO RAS 6-meter
160629A		19632		 6.0m BTA
160629A		19638		 MASTER-IAC robotic
160629A		19638		16.6 MASTER-Kislovodsk robotic
160629A		19646		 AS-32 (0.7m)
160629A		19669		 AS-32 (0.7m)
160629A		19670		  AZT-33IK
160804A		19761		swift  
160804A		19768		Canarias MASTER-SAAO robotic
160804A		19771		 BTA, 6-meter
160804A		19774		 2.2m MPG
160804A		19775		 SANTEL-650 (0.65m)
160804A		19776		Zeiss-1000 (East) 1-m
160804A		19779		1.5m Harold Johnson
160821B		19833		swift  
160821B		19834		2.56-m Nordic Optical
160821B		19838		MASTER-IAC twin robotic
160821B		19846		 William Herschel
160821B		20222		 Hubble Space
161014A		20035		swift  
161014A		20036		MITSuME 50 cm
161014A		20037		2-m LCOGT Faulkes
161014A		20038		Xinglong 0.8-m TNT
161014A		20039		attached to Kanata
161014A		20042		Zeiss-1000 (East) 1-m
161014A		20043		 10.4m GTC
161014A		20044		2.56m Nordic Optical
161014A		20046		MITSuME 50 cm
161014A		20052		1.5m Harold Johnson
161014A		20058		Zeiss-1000 (East) 1-m
161014A		20066		1.5m Harold Johnson
161014A		20160		Zeiss-1000 (East) 1-m
